DATE;TYPE;ASSET;INITIAL PRICE;FINAL PRICE;INITIAL TOTAL; FINAL TOTAL;VALORIZATION;REC TYPE;
13/03/2022 16:24:45;[COMPRA]; LAZIOUSDT; 5,2021; 5,2021; 15,970447000000; 15,970447000000; 0; Day;
13/03/2022 16:25:17;[COMPRA]; KEYUSDT; 0,006993; 0,006993; 15,99998400000000; 15,99998400000000; 0; Hour;
13/03/2022 16:32:07;[COMPRA]; MDXUSDT; 0,23; 0,23; 15,9850000000; 15,9850000000; 0; Minute;
13/03/2022 16:32:49;[VENDA]; MDXUSDT; 0,23; 0,232; 15,9850000000; 16,12400000000; 0,8695652173913043478260869600; Minute;
13/03/2022 16:45:34;[VENDA]; KEYUSDT; 0,006993; 0,00721; 15,99998400000000; 16,4964800000000; 3,103103103103103103103103100; Day;
